timestamp;voltage;event;tput_app_1;tput_app_2;tput_app_3;current_apps_number
14441.0;4.757439862206475; app_1 done;3.53;0.76;0.07;3
14670.0;4.62671936606826; app_1 done;3.54;0.75;0.07;3
14900.0;4.886228310554611; app_1 done;3.56;0.74;0.07;3
14932.0;4.926998092078771; app_2 done;3.55;0.8;0.07;3
15041.0;5.0; app_3 done;3.52;0.8;0.13;3
15272.0;5.0; app_1 done;3.54;0.79;0.13;3
15500.0;5.0; app_1 done;3.55;0.77;0.13;3
15729.0;5.0; app_1 done;3.56;0.76;0.13;3
15958.0;5.0; app_1 done;3.57;0.75;0.13;3
15991.0;5.0; app_2 done;3.56;0.81;0.13;3
16220.0;5.0; app_1 done;3.58;0.8;0.12;3
16448.0;5.0; app_1 done;3.59;0.79;0.12;3
16676.0;5.0; app_1 done;3.6;0.78;0.12;3
16906.0;5.0; app_1 done;3.61;0.77;0.12;3
16938.0;5.0; app_2 done;3.6;0.83;0.12;3
17168.0;5.0; app_1 done;3.61;0.82;0.12;3
17397.0;5.0; app_1 done;3.62;0.8;0.11;3
17626.0;5.0; app_1 done;3.63;0.79;0.11;3
17856.0;5.0; app_1 done;3.64;0.78;0.11;3
17888.0;5.0; app_2 done;3.63;0.84;0.11;3
18118.0;5.0; app_1 done;3.64;0.83;0.11;3
18347.0;5.0; app_1 done;3.65;0.82;0.11;3
18576.0;5.0; app_1 done;3.66;0.81;0.11;3
18806.0;5.0; app_1 done;3.67;0.8;0.11;3
18838.0;5.0; app_2 done;3.66;0.85;0.11;3
19068.0;5.0; app_1 done;3.67;0.84;0.1;3
19297.0;5.0; app_1 done;3.68;0.83;0.1;3
19526.0;5.0; app_1 done;3.69;0.82;0.1;3
19756.0;5.0; app_1 done;3.7;0.81;0.1;3
19788.0;5.0; app_2 done;3.69;0.86;0.1;3
19897.0;4.840873953747997; app_3 done;3.67;0.85;0.15;3
20128.0;3.692046799823851; app_1 done;3.68;0.84;0.15;3
20355.0;1.988781568019434; app_1 done;3.68;0.84;0.15;3
20365.0;1.879988964933425;PF;3.68;0.83;0.15;0
25387.0;3.8618831489160743;On;2.95;0.67;0.12;3
25619.0;4.560878956518259; app_1 done;2.97;0.66;0.12;3
25849.0;4.84281281730069; app_1 done;2.98;0.66;0.12;3
26079.0;5.0; app_1 done;2.99;0.65;0.12;3
26309.0;5.0; app_1 done;3.0;0.65;0.11;3
26539.0;5.0; app_1 done;3.01;0.64;0.11;3
26769.0;5.0; app_1 done;3.03;0.64;0.11;3
26999.0;5.0; app_1 done;3.04;0.63;0.11;3
27031.0;5.0; app_2 done;3.03;0.67;0.11;3
27261.0;5.0; app_1 done;3.04;0.66;0.11;3
27490.0;5.0; app_1 done;3.06;0.65;0.11;3
27719.0;5.0; app_1 done;3.07;0.65;0.11;3
27949.0;5.0; app_1 done;3.08;0.64;0.11;3
27981.0;5.0; app_2 done;3.07;0.68;0.11;3
28211.0;5.0; app_1 done;3.08;0.67;0.11;3
28440.0;5.0; app_1 done;3.09;0.67;0.11;3
28669.0;5.0; app_1 done;3.1;0.66;0.1;3
28899.0;5.0; app_1 done;3.11;0.66;0.1;3
28931.0;5.0; app_2 done;3.11;0.69;0.1;3
29161.0;5.0; app_1 done;3.12;0.69;0.1;3
29390.0;5.0; app_1 done;3.13;0.68;0.1;3
29618.0;5.0; app_1 done;3.14;0.68;0.1;3
29848.0;5.0; app_1 done;3.15;0.67;0.1;3
29881.0;5.0; app_2 done;3.15;0.7;0.1;3
30111.0;5.0; app_1 done;3.15;0.7;0.1;3
30340.0;5.0; app_1 done;3.16;0.69;0.1;3
30568.0;5.0; app_1 done;3.17;0.69;0.1;3
30798.0;5.0; app_1 done;3.18;0.68;0.1;3
30831.0;5.0; app_2 done;3.18;0.71;0.1;3
30940.0;5.0; app_3 done;3.17;0.71;0.13;3
31171.0;5.0; app_1 done;3.18;0.71;0.13;3
31399.0;5.0; app_1 done;3.18;0.7;0.13;3
31628.0;5.0; app_1 done;3.19;0.7;0.13;3
31857.0;4.810577187042515; app_1 done;3.2;0.69;0.13;3
31889.0;4.666261169073452; app_2 done;3.2;0.72;0.13;3
32118.0;3.4680293165437472; app_1 done;3.21;0.72;0.12;3
32346.0;2.8023012105277068; app_1 done;3.22;0.71;0.12;3
32573.0;2.9353434844146693; app_1 done;3.22;0.71;0.12;3
32802.0;2.6782417288642213; app_1 done;3.23;0.7;0.12;3
32834.0;2.6599224906468852; app_2 done;3.23;0.73;0.12;3
33064.0;2.7706577289724774; app_1 done;3.24;0.73;0.12;3
33292.0;3.0179492587603187; app_1 done;3.24;0.72;0.12;3
33520.0;3.7759101169895803; app_1 done;3.25;0.72;0.12;3
33750.0;4.7284273870147375; app_1 done;3.26;0.71;0.12;3
33782.0;4.823707942052308; app_2 done;3.26;0.74;0.12;3
34012.0;5.0; app_1 done;3.26;0.74;0.12;3
34241.0;5.0; app_1 done;3.27;0.73;0.12;3
34470.0;5.0; app_1 done;3.28;0.73;0.12;3
34700.0;5.0; app_1 done;3.29;0.72;0.12;3
34732.0;5.0; app_2 done;3.28;0.75;0.12;3
34962.0;5.0; app_1 done;3.29;0.74;0.11;3
35191.0;5.0; app_1 done;3.3;0.74;0.11;3
35419.0;5.0; app_1 done;3.3;0.73;0.11;3
35649.0;4.855015243585776; app_1 done;3.31;0.73;0.11;3
35682.0;4.807104298072564; app_2 done;3.31;0.76;0.11;3
35791.0;4.296915844535823; app_3 done;3.3;0.75;0.14;3
36021.0;2.9435245605828677; app_1 done;3.3;0.75;0.14;3
36142.0;1.879994519136615;PF;3.29;0.75;0.14;0
38729.0;3.8601572766476027;On;3.07;0.7;0.13;3
38846.0;3.948796004731372; app_1 done;3.09;0.7;0.13;3
39075.0;3.976939634788743; app_1 done;3.1;0.69;0.13;3
39304.0;4.074083197580776; app_1 done;3.1;0.69;0.13;3
39534.0;3.968904425113345; app_1 done;3.11;0.68;0.13;3
39764.0;4.108168879347124; app_1 done;3.12;0.68;0.13;3
39994.0;4.42332513900051; app_1 done;3.13;0.68;0.13;3
40224.0;4.913249855851614; app_1 done;3.13;0.67;0.12;3
40454.0;5.0; app_1 done;3.14;0.67;0.12;3
40486.0;5.0; app_2 done;3.14;0.69;0.12;3
40716.0;5.0; app_1 done;3.14;0.69;0.12;3
40945.0;5.0; app_1 done;3.15;0.68;0.12;3
41174.0;5.0; app_1 done;3.16;0.68;0.12;3
41404.0;5.0; app_1 done;3.16;0.68;0.12;3
41436.0;5.0; app_2 done;3.16;0.7;0.12;3
41666.0;5.0; app_1 done;3.17;0.7;0.12;3
41895.0;5.0; app_1 done;3.17;0.69;0.12;3
42123.0;5.0; app_1 done;3.18;0.69;0.12;3
42353.0;5.0; app_1 done;3.19;0.68;0.12;3
42386.0;5.0; app_2 done;3.19;0.71;0.12;3
42616.0;5.0; app_1 done;3.19;0.7;0.12;3
42845.0;5.0; app_1 done;3.2;0.7;0.12;3
43073.0;5.0; app_1 done;3.2;0.7;0.12;3
43303.0;5.0; app_1 done;3.21;0.69;0.12;3
43336.0;5.0; app_2 done;3.21;0.72;0.12;3
43566.0;5.0; app_1 done;3.21;0.71;0.11;3
43794.0;5.0; app_1 done;3.22;0.71;0.11;3
44023.0;5.0; app_1 done;3.23;0.7;0.11;3
44253.0;5.0; app_1 done;3.23;0.7;0.11;3
44286.0;5.0; app_2 done;3.23;0.72;0.11;3
44395.0;5.0; app_3 done;3.22;0.72;0.14;3
44625.0;5.0; app_1 done;3.23;0.72;0.13;3
44853.0;5.0; app_1 done;3.23;0.71;0.13;3
45083.0;5.0; app_1 done;3.24;0.71;0.13;3
45312.0;5.0; app_1 done;3.24;0.71;0.13;3
45344.0;5.0; app_2 done;3.24;0.73;0.13;3
45574.0;5.0; app_1 done;3.25;0.72;0.13;3
45802.0;5.0; app_1 done;3.25;0.72;0.13;3
46030.0;5.0; app_1 done;3.26;0.72;0.13;3
46260.0;5.0; app_1 done;3.26;0.71;0.13;3
46292.0;5.0; app_2 done;3.26;0.73;0.13;3
46522.0;5.0; app_1 done;3.27;0.73;0.13;3
46751.0;5.0; app_1 done;3.27;0.73;0.13;3
46979.0;5.0; app_1 done;3.28;0.72;0.13;3
47210.0;5.0; app_1 done;3.28;0.72;0.13;3
47242.0;5.0; app_2 done;3.28;0.74;0.13;3
47472.0;5.0; app_1 done;3.29;0.74;0.13;3
47701.0;4.9872216101441404; app_1 done;3.29;0.73;0.13;3
47929.0;4.815615144090954; app_1 done;3.3;0.73;0.13;3
48159.0;4.681859951441875; app_1 done;3.3;0.73;0.12;3
48191.0;4.697943302411259; app_2 done;3.3;0.75;0.12;3
48421.0;4.955094453977315; app_1 done;3.3;0.74;0.12;3
48650.0;4.820763001633393; app_1 done;3.31;0.74;0.12;3
48878.0;4.258367700800109; app_1 done;3.31;0.74;0.12;3
49108.0;4.026502373884204; app_1 done;3.32;0.73;0.12;3
49141.0;4.05367891716583; app_2 done;3.32;0.75;0.12;3
49250.0;4.171978758762922; app_3 done;3.31;0.75;0.14;3
49480.0;4.093383877639872; app_1 done;3.31;0.75;0.14;3
49708.0;3.5738233630434886; app_1 done;3.32;0.74;0.14;3
49937.0;3.7644889512116557; app_1 done;3.32;0.74;0.14;3
